username|date|retweets|favorites|text|geo|mentions|hashtags|id|permalink
Ruben9Bornez|2013-06-08 00:38|1|0|"@MariaMorenoR97 muchisimas gracias Melendi, si me acuerdo, todavia recuerdo cuando te vertí el mini y ahora mira te los bebes a pares:))))"||@MariaMorenoR97||"343134851504939008"|https://twitter.com/Ruben9Bornez/status/343134851504939008
FranHerrera24|2013-06-06 15:48|1|0|"Los anuncios de Verti hacen menos gracia que mis tweets."||||"342639148252950528"|https://twitter.com/FranHerrera24/status/342639148252950528
SoniaPrideCom|2013-06-03 14:26|0|1|"Así empiezo la semana, gracias a Marta García de #Verti ! http:// instagram.com/p/aGMVgTmXKm/"|||#Verti|"341531345933197314"|https://twitter.com/SoniaPrideCom/status/341531345933197314
Manu_lk|2013-05-31 13:49|0|0|"Gracias #verti me acabais de salvar el veranoo!! #quebien !!!"|||#verti #quebien|"340434866652987393"|https://twitter.com/Manu_lk/status/340434866652987393
murisho25|2013-05-27 05:45|0|0|"Gracias al poder del gran #verti el america es campeon!!!"|||#verti|"338863606131220480"|https://twitter.com/murisho25/status/338863606131220480
HGranizo|2013-05-27 02:52|0|0|"Mis seguidores son gracias a #verti"|||#verti|"338820044102438912"|https://twitter.com/HGranizo/status/338820044102438912
bryaancito|2013-05-26 17:52|0|0|"Gracias a la ayuda de las esferas del dragon revivio #verti"|||#verti|"338683961796620288"|https://twitter.com/bryaancito/status/338683961796620288
ChriztianFlavio|2013-05-25 17:24|0|0|"@andydelarosa gracias mijo pilas para que vengas con verti y mandarla a la verga a Belen njajajjajajaja"||@andydelarosa||"338314519757615104"|https://twitter.com/ChriztianFlavio/status/338314519757615104
Vickynoodle|2013-05-16 21:43|0|0|"Mañana a recorrerme Sevilla en busca de mi pegatina de RockFM gracias a verti , a ver si veo a Jim Morrison y Elvis Presley. @RockFM_ES"||@RockFM_ES||"335118412823019523"|https://twitter.com/Vickynoodle/status/335118412823019523
martacube|2013-04-27 08:14|0|0|"Pequeñas grandes soluciones con Verti Seguros: La primavera ha llegado por fin gracias a Verti Seguros. La fil... http:// bit.ly/12x9R0R"||||"328029383317143553"|https://twitter.com/martacube/status/328029383317143553
JoseLuisBernal|2013-04-24 18:49|0|0|"@carinaszpilka soy José Luis Bernal ( Verti - Mapfre). Hazte follower mio para que te pueda mandar un DM. Gracias y un placer!"||@carinaszpilka||"327101948421607426"|https://twitter.com/JoseLuisBernal/status/327101948421607426
benynya|2013-04-24 13:46|0|0|"—No pude terminar de encalar la pared. —¿Y esa sonrisa? —¿La sonrisa? Vertí cal. —Cómo sabes conquistarme, canalla. — Gracias , hija."||||"327025843622776833"|https://twitter.com/benynya/status/327025843622776833
simoza26|2013-04-22 17:31|0|0|"@lismeth fue como q perdi una semana de exfuerzo pero verti a ti y alejandro tengo q seguir mil gracias y disculpa la molestia por Tanta"||@lismeth||"326357673186557953"|https://twitter.com/simoza26/status/326357673186557953
DavidDelRio1991|2013-04-16 22:22|0|0|"que guapo soy 193€ mas rico gracias al abono delseguro de coche de verti #guaperrimo"|||#guaperrimo|"324256535960227841"|https://twitter.com/DavidDelRio1991/status/324256535960227841
ahorristas|2013-04-03 23:57|0|0|"Título: Yo también me he hecho de Verti , gracias a tod@s por vuestra información - por: JAVITO: Mi código de r... http:// bit.ly/16pe32n"||@s||"319569411554017281"|https://twitter.com/ahorristas/status/319569411554017281
OscarMartinezTV|2013-03-24 01:55|0|1|"@elpulpo @quique400 @cadena100 @vertiseguros Gracias a Vertí Seguros por ayudarnos a cumplir el sueño de #LaNocheCADENA100"||@elpulpo @quique400 @cadena100 @vertiseguros|#LaNocheCADENA100|"315628010281766912"|https://twitter.com/OscarMartinezTV/status/315628010281766912
sergiserlo|2013-03-23 14:47|0|0|"@HH_Guaita gracias verti . Esperemod salir del triangulo este año. Por el bien de todos (L)"||@HH_Guaita||"315459736529149953"|https://twitter.com/sergiserlo/status/315459736529149953
FaaDeLeon|2013-03-21 20:32|0|0|"@lemus_lucy @bekitawapple @cheluskita @faalegria @imil3a @mlemusita @sheiklitaw jaja gracias mi verti , son bienvenidas a jugar 1 aunq sea"||@lemus_lucy @bekitawapple @cheluskita @faalegria @imil3a @mlemusita @sheiklitaw||"314821883482750976"|https://twitter.com/FaaDeLeon/status/314821883482750976
Netijam|2013-03-19 13:27|0|0|"gracias ! RT @macarenaramos : Felicidades ingenieros @verti @Netijam sois unos cracks http://www. itproportal.com/2013/03/13/bt- and-lego-group-recognised-at-gartner-2013-bpm-excellence-awards/ …"||@macarenaramos @verti @Netijam||"313990185060814848"|https://twitter.com/Netijam/status/313990185060814848
Alejandrusco|2013-03-05 16:46|0|0|"Me hacen mucha gracia los anuncios de #verti ."|||#verti|"308966862568439810"|https://twitter.com/Alejandrusco/status/308966862568439810
mathyu19|2013-03-01 13:58|0|0|"@vertiseguros Si quereis que os regalen 50€ usad mi codigo amigo de verti y os lo daran, animaos. Mi codigo amigo es: 102419S06535K. Gracias"||@vertiseguros||"307474880608227328"|https://twitter.com/mathyu19/status/307474880608227328
DiazKiwi|2013-03-01 13:20|0|0|"Por favor, que alguien les diga a los de Seguros Verti que sus anuncios no tienen gracia ."||||"307465478840913920"|https://twitter.com/DiazKiwi/status/307465478840913920
mathyu19|2013-02-26 16:29|0|0|"@vertiseguros quereis que os regalen 50€? Usad mi codigo amigo de verti y os lo daran, animaos. Mi codigo amigo es: 102419S06535K. Gracias"||@vertiseguros||"306425787194691584"|https://twitter.com/mathyu19/status/306425787194691584
OEOMusic|2013-02-25 12:49|0|0|"Canción compuesta para la campaña de Verti del 2013,para la agencia "Barbara", gracias chicos un placer currar con... http:// fb.me/xbd5fdX9"||||"306007887556263936"|https://twitter.com/OEOMusic/status/306007887556263936
loli_tsubasa|2013-02-22 17:43|0|0|"@PrimulaStudio que me aclare, chicos. ¿En los Verti de Oro cuenta los votos de Facebook o los de Google? Gracias ."||@PrimulaStudio||"304994922736541696"|https://twitter.com/loli_tsubasa/status/304994922736541696
AsociacionFTW|2013-02-20 22:02|2|0|"Han rehecho las listas en los premios Verti ¡No olvidéis votarnos! ¡ Gracias ! =D... http:// fb.me/26TpgCjMd"||||"304335212807061504"|https://twitter.com/AsociacionFTW/status/304335212807061504
Studiokawaii|2013-02-20 17:36|0|1|"Vale, lo de los Verti de Oro vuelve a Facebook. Muchas gracias a todos los que nos habéis votado en ¨GoogleDocs, de todas formas UXD"||||"304268374186291201"|https://twitter.com/Studiokawaii/status/304268374186291201
SavePoint_es|2013-02-20 14:22|0|0|"No teníamos ni idea de estos premios ( Verti de Oro) y nos hemos enterado gracias a @Deculture_es http://www. facebook.com/questions/3416 06855956976/ … Votadnos si queréis.:)"||@Deculture_es||"304219505129824257"|https://twitter.com/SavePoint_es/status/304219505129824257
nuevesp|2013-02-20 14:22|0|0|"No teníamos ni idea de estos premios ( Verti de Oro) y nos hemos enterado gracias a @Deculture_es http://www. facebook.com/questions/3416 06855956976/ … Votadnos si queréis.:)"||@Deculture_es||"304219499639492608"|https://twitter.com/nuevesp/status/304219499639492608
RamenParaDos|2013-02-20 10:56|0|0|"Vamos segundos en los Verti de Oro de nuestros amigos @PrimulaStudio GRACIAS ! https://www. facebook.com/questions/3416 06855956976/ …"||@PrimulaStudio||"304167649540177921"|https://twitter.com/RamenParaDos/status/304167649540177921
kamapon|2013-02-19 12:51|0|0|"https://www. facebook.com/questions/3416 02245957437/ … Gracias por todos los que me habéis votado como mejor ilustradora en los Verti :)"||||"303834226061623296"|https://twitter.com/kamapon/status/303834226061623296
simyo87|2013-02-13 00:56|0|0|"@javiergarciarol hola Javier, cual es la causa por la que no quieres renovar con verti ? estaba pensando en pasarme a verti . Muchas gracias"||@javiergarciarol||"301479803951927296"|https://twitter.com/simyo87/status/301479803951927296
VitalyKenn|2013-02-11 04:40|0|0|"@NoelHunts_ chas gracias , mi verti d rueda"||@NoelHunts_||"300811574468292608"|https://twitter.com/VitalyKenn/status/300811574468292608
VerticDH|2013-02-05 18:30|1|0|"Gracias por la felicitación. El esfuerzo que realiza este equipo para que Verti 'C sea tal como es es brutal. Gracias pic.twitter.com/Y2iZ19aa"||||"298846037123141633"|https://twitter.com/VerticDH/status/298846037123141633
AlbaAyu|2013-01-31 12:30|0|0|"@CADENA100 @pabloalboran @elcorteingles me podeia informar que tipo de entradas hay?? Como el año pasado que estaba la de verti . Gracias"||@CADENA100 @pabloalboran @elcorteingles||"296943599248109568"|https://twitter.com/AlbaAyu/status/296943599248109568
aldanaamo|2013-01-31 00:32|1|1|"@BeluConcollato estas sorpresitas suman mucho, te amo estupidaaaaaa ♡ gracias por enseñarme la verti invertida"||@BeluConcollato||"296762945529057282"|https://twitter.com/aldanaamo/status/296762945529057282
Loida_Escab|2013-01-29 22:10|0|0|"@DixieMCR Ojalá tuviera twitter la Verti para decirle que aprobé la primera parte del examen de inglés y no gracias a ella xDD"||@DixieMCR||"296364724596117504"|https://twitter.com/Loida_Escab/status/296364724596117504
VerticDH|2013-01-23 21:47|0|1|"Verti 'C da las gracias de corazón a todo los que nos sigue en Twitter.Síguenos en http:// Facebook.com/verticdh o en http://www. verticdh.com Mil gracias"||||"294184641978593282"|https://twitter.com/VerticDH/status/294184641978593282
MrEsmoking|2013-01-08 20:01|1|0|"Alguien que quiera hacerse el seguro de coche en verti que me lo comunique ^^ Gracias RT"||||"288722126192644096"|https://twitter.com/MrEsmoking/status/288722126192644096
aimfri|2012-12-17 13:20|0|0|"Responder a: Verti me dice que los TOLDOS no está incluidos como siniestro: gracias a todos, sobr... http:// bit.ly/SEkT3c #empresaaimfri"|||#empresaaimfri|"280648727830609922"|https://twitter.com/aimfri/status/280648727830609922
salacaravan|2012-12-14 10:03|0|0|"Hoy celebra su fiesta de empresa en Caravan, Verti Seguros!! Mañana abriremos con normalidad!! Gracias !"||||"279511802587525122"|https://twitter.com/salacaravan/status/279511802587525122
1VAN10_|2012-12-09 17:20|0|0|"@GeroJose @losGH_alATAQUE gracias jose sois una gente excepcional,sino lo consigo no podran decir jamas que no verti todo lo que tenia dentr"||@GeroJose @losGH_alATAQUE||"277809973373837312"|https://twitter.com/1VAN10_/status/277809973373837312
Guillecordova20|2012-12-05 09:28|0|0|"Gracias por enseÑarme esa hambre mi verti la ambicion"||||"276241571886809088"|https://twitter.com/Guillecordova20/status/276241571886809088
lornalima|2012-11-25 08:50|0|0|"@nataliarhor que lindaaaaaaaa jajajajaj gracias !!! Que chevere que fuiste mi verti !!"||@nataliarhor||"272608221380878336"|https://twitter.com/lornalima/status/272608221380878336
ToriLDancer|2012-11-18 15:54|0|0|"@Kaelie_SP Guays, gracias *cogí la bolsa que me había señalado y vertí parte de su contenido en un vaso*"||@Kaelie_SP||"270178183385579520"|https://twitter.com/ToriLDancer/status/270178183385579520
Adejandra_|2012-11-15 21:23|0|0|"Me di verti mucho gracias angel!!"||||"269173917296496640"|https://twitter.com/Adejandra_/status/269173917296496640
Evardrgz_|2012-11-15 16:43|0|1|"tu seguro de motor por 100€, CONTRATA AHORA ! * verti — Anuncios publicitario no, gracias :3 http:// ask.fm/a/18k8bbhp"||||"269103291265318914"|https://twitter.com/Evardrgz_/status/269103291265318914
Loida_Escab|2012-11-10 13:02|0|0|"@DixieMCR xD Es que me haría gracia ver una colección de ropa callejera con imágenes de la Verti . Yo me pondría sus camisas xDDDDD"||@DixieMCR||"267235869667254272"|https://twitter.com/Loida_Escab/status/267235869667254272
berrinchecenes|2012-11-08 18:14|0|0|"@vertiseguros muchas gracias habéis tenido una atención de 10 muy contento de haber echo el seguro con Verti saludos!!"||@vertiseguros||"266589585763614720"|https://twitter.com/berrinchecenes/status/266589585763614720
Loida_Escab|2012-10-28 20:37|0|0|"@DixieMCR xD La Verti jamás daría el dinero que ha conseguido gracias a sus maquetas..."||@DixieMCR||"262639215857254401"|https://twitter.com/Loida_Escab/status/262639215857254401
Emejota111|2012-10-25 00:22|0|0|"Me hace gracia el gordito ese que sale de fondo de #Verti AJAJAJAJA"|||#Verti|"261231216789950464"|https://twitter.com/Emejota111/status/261231216789950464
La_Urss|2012-10-11 13:10|0|0|"Me hace muchísima gracia el anuncio de Verti JAJAJAJA"||||"256351014666502145"|https://twitter.com/La_Urss/status/256351014666502145
yozatu|2012-10-10 10:06|1|0|"gracias gente, parece que verti y linea directa se llevan la palma, voy a mirar a ver"||||"255942363946573825"|https://twitter.com/yozatu/status/255942363946573825
vir_urci94|2012-10-09 16:49|0|0|"Me hace mucha gracia el gordito que sale en " verti " jajajajaja es muuuuuy graciooso :)"||||"255681485259030529"|https://twitter.com/vir_urci94/status/255681485259030529
toyiLolita|2012-10-05 14:49|0|0|"Gracias a ti :* RT" @Pene_cilina : Buen dia toyita @toyilolo gracias por el mensaje de anoche... Aunque te pasaste con lo del gallinero verti"||@Pene_cilina @toyilolo||"254201741615169537"|https://twitter.com/toyiLolita/status/254201741615169537
Nixleo|2012-09-28 19:26|1|0|"¿Alguno de vosotros, queridos twitteros, está asegurado con Verti ? ¿O conocéis a alguien que lo esté? ¿Grado de satisfacción? Gracias x adel"||||"251734761926717440"|https://twitter.com/Nixleo/status/251734761926717440
die_jesus|2012-09-11 15:44|0|0|"Mi codigo para que tengáis un buen descuento en verti para tu seguro: 105447G03562X gracias a todos por leerlo. Descuento de 50 euros"||||"245518073929547778"|https://twitter.com/die_jesus/status/245518073929547778
junior_cogu|2012-09-04 23:34|0|0|"@jmovellan gracias !!! Haber mañana que tal con los pases vips de verti seguros, haber si encuentro rapido al tio! A disfrutar del dia!!"||@jmovellan||"243099818812125184"|https://twitter.com/junior_cogu/status/243099818812125184
ciclismototal_|2012-09-01 18:31|1|0|"Ciclismo Total - Gana un pase VIP para la Vuelta gracias a Verti http:// ciclismototal.es/index.php/item /41-gana-un-pase-vip-para-la-vuelta-gracias-a-verti …"||||"241936260392964096"|https://twitter.com/ciclismototal_/status/241936260392964096
ciclismototal_|2012-08-31 11:34|1|0|"¿Queréis ir a ver una etapa de la Vuelta con un pase VIP? Podéis conseguirlo aquí gracias a Verti : http:// on.fb.me/QqKaeQ"||||"241468919334961152"|https://twitter.com/ciclismototal_/status/241468919334961152
janetvayleti|2012-08-28 15:57|0|0|"“ @delidetalles : @cachito_o gracias x acompañarme a q @janetvayleti alias la vertí se sintiera mejor las amo <3”/ muchas gracias :)"||@delidetalles @cachito_o @janetvayleti||"240448110877364224"|https://twitter.com/janetvayleti/status/240448110877364224
RodriBR|2012-08-28 10:00|0|0|"Ayer verti un vaso de agua a la basura y hoy he tirado las pinzas al wc... Si alguien encuentra mi coherencia que me envie un wasap, gracias"||||"240358207179087872"|https://twitter.com/RodriBR/status/240358207179087872
Ch_Moreno98|2012-08-26 11:01|0|0|"Gracias por llevarme al verti jareth<3 :)"||||"239648874732609536"|https://twitter.com/Ch_Moreno98/status/239648874732609536
LilyCamino_|2012-08-25 18:32|0|0|"@_AleCm_ no estoy ahí y ya ninguno, gracias , ¿vas hoy al verti ?"||@_AleCm_||"239399783717040128"|https://twitter.com/LilyCamino_/status/239399783717040128
ArgenisS_75|2012-08-17 23:40|0|0|"Gracias a mi hermano creo que si iré al verti <3"||||"236578332597178368"|https://twitter.com/ArgenisS_75/status/236578332597178368
FernandoD_Esc|2012-08-03 08:05|0|0|"@alex_cardena Gracias wee espero que vallas si no vas pues ni pedo nos veremos en el proximo point o en el verti :)"||@alex_cardena||"231269632902840320"|https://twitter.com/FernandoD_Esc/status/231269632902840320
Dariomolinav|2012-08-03 07:07|0|0|"@EmmanuelJCS pero no se te olviden :* e jajajaja gracias emanuel te veo en el verti c:"||@EmmanuelJCS||"231254846639058944"|https://twitter.com/Dariomolinav/status/231254846639058944
CafeRacerDreams|2012-07-14 18:57|0|0|"Hoy en MULA a tope con CRD#5. Gracias a Verti Seguros y a Hotbikes Events http:// fb.me/1cr5Qw26k"|||#5|"224185965990789120"|https://twitter.com/CafeRacerDreams/status/224185965990789120
jesusPacheco95|2012-07-03 08:19|2|0|"Hola soy pacheco y llegue a cuartos del point de eliminatorias para el verti gracias a la blascuik."||||"220039096674942976"|https://twitter.com/jesusPacheco95/status/220039096674942976
simplifica|2012-06-28 13:00|0|1|"Epic win en el primer taller de ideación que organizamos en Verti . ¡ Gracias @betmatoses ! :D"||@betmatoses||"218297786804871168"|https://twitter.com/simplifica/status/218297786804871168
h_MRubber|2012-06-28 06:41|0|0|"Bien gracias , para que vertí mi semen?, para esto!.. Allí quedo, allí se seco!. Para nada. Sin pena ni gloria, no volverá a ocurrir .."||||"218202387515580416"|https://twitter.com/h_MRubber/status/218202387515580416
piliipon|2012-06-25 01:56|0|0|"@MeCulleen jajajaja gracias ! Pues yo tampoco te vi tan mal eh! A ver su te vertí algún día por torre!"||@MeCulleen||"217043445758435328"|https://twitter.com/piliipon/status/217043445758435328
vespriniluciano|2012-06-24 18:44|0|0|"@EileenQuintana @antorru Muchis Gracias Eili. Esperi verti en la segundi funcioni. TkM!"||@EileenQuintana @antorru||"216934807396028416"|https://twitter.com/vespriniluciano/status/216934807396028416
Alvarez_Tur|2012-06-20 17:07|0|0|"@jorgeangelhdez Hola jorge. Gracias por tomarse la molestia de leer las ideas que vertí en el post. Acá respondí algo: http:// micuba2012.blogspot.com/2012/06/los-ci rculos-cerrados-de-erudicion.html?showComment=1340203154814#c1990477758925055608 …"||@jorgeangelhdez|#c1990477758925055608|"215460816118484995"|https://twitter.com/Alvarez_Tur/status/215460816118484995
avonslegxnd|2012-06-17 18:40|0|0|"Me hace gracia como se tiran los globos de agua en el anuncio de " verti ", no hay gente mas loca"||||"214397069882953729"|https://twitter.com/avonslegxnd/status/214397069882953729
HumbertoMatas|2012-06-14 11:42|0|0|"@JoseLuisBernal @capyuste Muchas gracias ! Te enviaremos uno si lo fabrican. Además visualmente es muy Verti . :)"||@JoseLuisBernal @capyuste||"213204698507911169"|https://twitter.com/HumbertoMatas/status/213204698507911169
Loida_Escab|2012-06-12 15:00|0|0|"@DixieMCR jajaja procuraré olvidarme de la Verti aunque tan solo sea durante una hora y media...Muchas gracias ;)"||@DixieMCR||"212529925679353856"|https://twitter.com/Loida_Escab/status/212529925679353856
SergioSenovilla|2012-06-11 08:47|0|0|"@Santii_29 oissss muchas gracias mi niño, ahora te vertí y me cuentas que tal todo :)"||@Santii_29||"212073590340845568"|https://twitter.com/SergioSenovilla/status/212073590340845568
Guillecordova20|2012-06-09 21:05|0|0|"Ayer fue una noche de gran aprendizaje mi verti asi cabal las cosas gracias a Diosito por enseñar lo que es amar :) necesitado de el riko :)"||||"211534477862776834"|https://twitter.com/Guillecordova20/status/211534477862776834
Guillecordova20|2012-06-08 21:38|0|0|"Gracias mi verti por estar ahí de chocada entremole a lo nuevo pues :) gracias Dios"||||"211180387848814593"|https://twitter.com/Guillecordova20/status/211180387848814593
Manu_lk|2012-06-06 08:30|0|0|"Buenos diaaass!!! Buen ahorro del seguro del civic... Vacaciones pagadas gracias a verti seguros!!! #asisi"|||#asisi|"210257400891056129"|https://twitter.com/Manu_lk/status/210257400891056129
Pilar_NM|2012-06-03 01:43|1|0|"En el Calderón en el concierto de Cadena 100 El mejor sitio gracias a Verti"||||"209067630676557824"|https://twitter.com/Pilar_NM/status/209067630676557824
_marimargarcia_|2012-06-01 18:26|0|0|"@javinieves JAVI, mañana estaré en zona verti , me pones una foto? Cuanta gente entra en esa zona? Gracias majo. Un beso :)"||@javinieves||"208595325395542017"|https://twitter.com/_marimargarcia_/status/208595325395542017
_marimargarcia_|2012-06-01 18:15|0|0|"@_danielmartin_ @inhakigarcia @CrisMendez_ @fizzicato podéis alguno poner foto de lo d delante del escenario? Zona verti le llaman. Gracias"||@_danielmartin_ @inhakigarcia @CrisMendez_ @fizzicato||"208592714462269440"|https://twitter.com/_marimargarcia_/status/208592714462269440
vanvasten|2012-05-25 12:40|0|0|"@FernandoAstur Fernando la entrada vertí del concierto de cadena 100 a que da derecho ademas de verlo cerquita gracias"||@FernandoAstur||"205971675030884352"|https://twitter.com/vanvasten/status/205971675030884352
jmartinezl1|2012-05-22 16:29|0|0|"Gracias mano " @AjOrtizS : japi verti @jmartinezl1 ""||@AjOrtizS @jmartinezl1||"204941962225262595"|https://twitter.com/jmartinezl1/status/204941962225262595
Guillecordova20|2012-05-20 03:32|0|0|"Ya me estaba equivocado de camino pero ya de chocolate gracias mi verti :)"||||"204021660632891392"|https://twitter.com/Guillecordova20/status/204021660632891392
AlekzMu|2012-05-17 04:06|0|0|"@Coronovelo todos quieren hacerlo y mas gracias a lo del verti"||@Coronovelo||"202943040367763458"|https://twitter.com/AlekzMu/status/202943040367763458
paoopalooza|2012-05-10 06:22|0|0|"Living the dream!!! Gracias @vertice_anahuac gracias Verti -people!!! Es el día mas feliz de mi vidaaaaaaa!!!"||@vertice_anahuac||"200440653610622977"|https://twitter.com/paoopalooza/status/200440653610622977
JMBG1993|2012-04-30 23:41|0|0|"@albertoel9 @bertaclaro me acabo de enterar que lo de verti seguros se escribe con v... le ha quitao toa la gracia =S"||@albertoel9 @bertaclaro||"197078159450062848"|https://twitter.com/JMBG1993/status/197078159450062848
markkualen|2012-04-29 13:18|0|0|"Corre 8 una sonrisa. Carrera de obstaculos de Verti - diVERTIdisima!! La mejor del año. Enhorabuena y gracias ! pic.twitter.com/uATSz9mI"||||"196559085158678528"|https://twitter.com/markkualen/status/196559085158678528
rauldiaz|2012-04-28 23:15|0|0|"Lo dicho!!!! Carta Nueva... Gracias a tod@s los que estáis aquí!!!! (@Verti 'C w/ 2 others) [pic]: http:// 4sq.com/J0sXSs"||@s @Verti||"196346885064245248"|https://twitter.com/rauldiaz/status/196346885064245248
Kinkynauta_|2012-04-28 01:11|0|0|"Mini- Verti Vallejo? No gracias , no me gusta ver chicos retorciendose."||||"196013739789656064"|https://twitter.com/Kinkynauta_/status/196013739789656064
FlySWISS|2012-04-26 10:19|0|0|"@marcbuendia muchas gracias para tu piropo y esperamos de verti en un vuelo SWISS otra vez dentro de poco."||@marcbuendia||"195426738862436352"|https://twitter.com/FlySWISS/status/195426738862436352
soypili_gimenez|2012-04-24 13:41|0|1|"Buenos días, ¡ah! Y que alguien mate a los de Verti Seguros. Gracias"||||"194752960453021697"|https://twitter.com/soypili_gimenez/status/194752960453021697
rauldiaz|2012-04-15 09:08|0|0|"Gracias a la wifi ni nos perde (@Verti 'C w/ 2 others) [pic]: http:// 4sq.com/IozQwz"||@Verti||"191422774181507072"|https://twitter.com/rauldiaz/status/191422774181507072
clicfox|2012-04-14 12:07|0|0|"Como me ha gustado eso Amor... muchas gracias amiga! @MAmorGarcia @VERTI _CALIDAD"||@MAmorGarcia @VERTI||"191105447971917824"|https://twitter.com/clicfox/status/191105447971917824
ArmandoBraga|2012-03-29 06:56|0|0|"Okay, admito que vertí unas lágrimas con la carpeta que me dio mi MEJOR AMIGA @MarianaGarciaCr GRACIAS POR TODO :'D"||@MarianaGarciaCr||"185229017836814336"|https://twitter.com/ArmandoBraga/status/185229017836814336
Huecco|2012-03-28 23:46|0|0|"@vertiseguros gracias , amigos de Verti , desconciertazo en Sevilla el sábado!!!"||@vertiseguros||"185120721050148864"|https://twitter.com/Huecco/status/185120721050148864
DandoOpciones|2012-03-18 08:23|1|0|"@Mutua_responde Gracias por fastidiarme la @Formula1 con anuncios en @antena3 viendo #A3F1Australia , mismos pasos que verti"||@Mutua_responde @Formula1 @antena3|#A3F1Australia|"181279697475350530"|https://twitter.com/DandoOpciones/status/181279697475350530
GonzaRabey|2012-03-15 17:05|0|0|"@camispalletti uhh que copado! Vertí si me doy una vuelta... Gracias por la info! :)"||@camispalletti||"180323936830107648"|https://twitter.com/GonzaRabey/status/180323936830107648
clicfox|2012-03-15 08:37|0|0|". @CelesteZaragoza Hola, gracias por el seguimiento. Estamos en contacto. La tengo pelin dejada pero en @VERTI _CALIDAD teneis mas info.Saludos"||@CelesteZaragoza @VERTI||"180196035811999744"|https://twitter.com/clicfox/status/180196035811999744
eu6eni|2012-02-22 18:41|0|0|"@VERTI _CALIDAD Je vous en prie mon ami. El miércoles va bien, trabajando mucho y eso me mantiene la mente ocupada. Gracias , hermano. E :)"||@VERTI||"172375504312217602"|https://twitter.com/eu6eni/status/172375504312217602
DonGermanSilva|2012-02-21 12:20|0|0|"Gracias ! “ @Sandra__MN : @DonGermanSilva Buen trabajo!! me ha encantado el nuevo spot de Verti de Barbara&Co http://www. anuncios.com/VerPiezas/tele vision/nuevos-anuncios/1063742012501/verti.1.html … :D”"||@Sandra__MN @DonGermanSilva||"171917227526848512"|https://twitter.com/DonGermanSilva/status/171917227526848512
OKSofas_es|2012-02-17 18:48|0|0|"Muchas Gracias y #FF para vosotros @VERTI _CALIDAD @DomoElectra @envima_cte"||@VERTI @DomoElectra @envima_cte|#FF|"170565419818680321"|https://twitter.com/OKSofas_es/status/170565419818680321
Esther_Roche|2012-02-14 19:02|0|0|"Gracias a mis nuevos seguidores de la semana @verti _calidad @iandicksonbiz @seaworldlatino @groupaliaes @joaquinmari @jacobspaulsen"||@verti @iandicksonbiz @seaworldlatino @groupaliaes @joaquinmari @jacobspaulsen||"169481625791500289"|https://twitter.com/Esther_Roche/status/169481625791500289
DomoElectra|2012-02-13 16:37|0|0|"Gracias x la recomendación ;) RT @Oksofas_Central : @envima_cte sabíamos que te iban a ser útiles nuestras recomendaciones @verti _calidad"||@Oksofas_Central @envima_cte @verti||"169082881686241280"|https://twitter.com/DomoElectra/status/169082881686241280
DomoElectra|2012-02-13 16:32|0|0|"Siempre conectados RT @VERTI _CALIDAD: @DomoElectra Muchas gracias por el seguimiento, #followback .Estamos en contacto,si?"||@VERTI @DomoElectra|#followback|"169081473423507456"|https://twitter.com/DomoElectra/status/169081473423507456
envima_cte|2012-02-13 12:42|0|0|"@VERTI _CALIDAD Gracias x seguirme. Tb en http://www. facebook.com/envima.cte . Espero que nuestros servicios y nuestros Twits sean útiles a tod@s ¡Éxitos!"||@VERTI @s||"169023675486572544"|https://twitter.com/envima_cte/status/169023675486572544
envima_cte|2012-02-12 20:27|1|0|"@oksofas_central No conocía @VERTI _CALIDAD - Interesante, proactivo, #emprendedor . Felicidades y éxito !! Gracias"||@oksofas_central @VERTI|#emprendedor|"168778297080160256"|https://twitter.com/envima_cte/status/168778297080160256
OKSofas_es|2012-02-06 17:04|0|0|"@VERTI _CALIDAD gracias por el RT. ;)"||@VERTI||"166552837784997888"|https://twitter.com/OKSofas_es/status/166552837784997888
clicfox|2012-02-06 10:10|0|0|"gracias por el saludo sparrow @areTWings @Quimitaa @mercesori @Oksofas_Central @verti _calidad @MAmorGarcia @fran_trujillo @loretalem #GooDay"||@areTWings @Quimitaa @mercesori @Oksofas_Central @verti @MAmorGarcia @fran_trujillo @loretalem|#GooDay|"166448630453108736"|https://twitter.com/clicfox/status/166448630453108736
clicfox|2012-02-04 19:33|0|0|"Muchas gracias por el RT y apoyos @mercesori @Quimitaa @areTWings @verti _calidad @Oksofas_Central @MAmorGarcia @fran_trujillo @loretalem"||@mercesori @Quimitaa @areTWings @verti @Oksofas_Central @MAmorGarcia @fran_trujillo @loretalem||"165865574285586432"|https://twitter.com/clicfox/status/165865574285586432
MariaAmorGarcia|2012-01-27 21:23|0|0|"@Siralay Gracias a ti seguro @VERTI _CALIDAD te lo agradecerá"||@Siralay @VERTI||"162994217935839232"|https://twitter.com/MariaAmorGarcia/status/162994217935839232
Siralay|2012-01-27 16:44|0|0|"Gracias @MAmorGarcia por el RT, a mi amigo @VERTI _CALIDAD le encantará que hagamos publicidad de su profesionalidad. Un abrazo"||@MAmorGarcia @VERTI||"162923854640062464"|https://twitter.com/Siralay/status/162923854640062464
